Year,Reg,Group,BrOAa15,BrOAa16,BrOAa17,BrOAa18,BrOAa19,BrOAa20,BrOAa21,BrOAa22,BrOAa23,BrOAa24,BrOAa25,BrOAa26,BrOAa27,BrOAa28,BrOAa29,BrOAa30,BrOAa31,BrOAa32,BrOAa33,BrOAa34,BrOAa35,BrOAa36,BrOAa37,BrOAa38,BrOAa39,BrOAa40,BrOAa41,BrOAa42,BrOAa43,BrOAa44,BrOAa45,BrOAa46,BrOAa47,BrOAa48,BrOAa49,BrOAa50,BrOAa51,BrOAa52,BrOAa53,BrOAa54,BrOAa55,BrO1a15,BrO1a16,BrO1a17,BrO1a18,BrO1a19,BrO1a20,BrO1a21,BrO1a22,BrO1a23,BrO1a24,BrO1a25,BrO1a26,BrO1a27,BrO1a28,BrO1a29,BrO1a30,BrO1a31,BrO1a32,BrO1a33,BrO1a34,BrO1a35,BrO1a36,BrO1a37,BrO1a38,BrO1a39,BrO1a40,BrO1a41,BrO1a42,BrO1a43,BrO1a44,BrO1a45,BrO1a46,BrO1a47,BrO1a48,BrO1a49,BrO1a50,BrO1a51,BrO1a52,BrO1a53,BrO1a54,BrO1a55,BrO2a15,BrO2a16,BrO2a17,BrO2a18,BrO2a19,BrO2a20,BrO2a21,BrO2a22,BrO2a23,BrO2a24,BrO2a25,BrO2a26,BrO2a27,BrO2a28,BrO2a29,BrO2a30,BrO2a31,BrO2a32,BrO2a33,BrO2a34,BrO2a35,BrO2a36,BrO2a37,BrO2a38,BrO2a39,BrO2a40,BrO2a41,BrO2a42,BrO2a43,BrO2a44,BrO2a45,BrO2a46,BrO2a47,BrO2a48,BrO2a49,BrO2a50,BrO2a51,BrO2a52,BrO2a53,BrO2a54,BrO2a55,BrO3a15,BrO3a16,BrO3a17,BrO3a18,BrO3a19,BrO3a20,BrO3a21,BrO3a22,BrO3a23,BrO3a24,BrO3a25,BrO3a26,BrO3a27,BrO3a28,BrO3a29,BrO3a30,BrO3a31,BrO3a32,BrO3a33,BrO3a34,BrO3a35,BrO3a36,BrO3a37,BrO3a38,BrO3a39,BrO3a40,BrO3a41,BrO3a42,BrO3a43,BrO3a44,BrO3a45,BrO3a46,BrO3a47,BrO3a48,BrO3a49,BrO3a50,BrO3a51,BrO3a52,BrO3a53,BrO3a54,BrO3a55,BrO4a15,BrO4a16,BrO4a17,BrO4a18,BrO4a19,BrO4a20,BrO4a21,BrO4a22,BrO4a23,BrO4a24,BrO4a25,BrO4a26,BrO4a27,BrO4a28,BrO4a29,BrO4a30,BrO4a31,BrO4a32,BrO4a33,BrO4a34,BrO4a35,BrO4a36,BrO4a37,BrO4a38,BrO4a39,BrO4a40,BrO4a41,BrO4a42,BrO4a43,BrO4a44,BrO4a45,BrO4a46,BrO4a47,BrO4a48,BrO4a49,BrO4a50,BrO4a51,BrO4a52,BrO4a53,BrO4a54,BrO4a55,BrO5a15,BrO5a16,BrO5a17,BrO5a18,BrO5a19,BrO5a20,BrO5a21,BrO5a22,BrO5a23,BrO5a24,BrO5a25,BrO5a26,BrO5a27,BrO5a28,BrO5a29,BrO5a30,BrO5a31,BrO5a32,BrO5a33,BrO5a34,BrO5a35,BrO5a36,BrO5a37,BrO5a38,BrO5a39,BrO5a40,BrO5a41,BrO5a42,BrO5a43,BrO5a44,BrO5a45,BrO5a46,BrO5a47,BrO5a48,BrO5a49,BrO5a50,BrO5a51,BrO5a52,BrO5a53,BrO5a54,BrO5a55
2014,1112,T,5828,11232,27133,50422,71081,91021,100942,118400,124350,122327,132055,126864,119572,114594,105748,95890,90720,85337,64846,59701,58925,51424,41354,31607,22250,17803,11452,8703,2858,1901,814,0,157,150,286,0,0,0,0,0,0,5604,10152,24377,44928,56468,68619,67900,76218,73222,66300,66432,55420,45050,36457,26835,21233,19024,13003,9967,7237,8984,6329,4054,3512,1669,1447,881,1180,301,317,163,0,0,0,0,0,0,0,0,0,0,224,648,2544,4709,13531,18698,26103,33745,41621,42408,50835,56087,55359,55991,54693,48516,45538,41533,28133,25586,23121,20438,13785,10941,7927,5500,2643,2950,903,158,326,0,0,0,143,0,0,0,0,0,0,0,432,212,785,1082,3175,6939,7273,7836,10632,11438,10683,14232,17604,17625,19635,19143,21966,18167,19642,19421,17537,16082,12427,7231,6513,4698,2803,903,317,163,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,1164,1413,2509,2426,3339,3362,3180,4207,4338,4875,4923,6308,4264,4624,4219,4865,2701,3198,2895,1615,1033,602,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,257,478,924,1335,1569,1363,2388,2169,2140,3913,2271,2972,2774,2901,2568,2026,2225,1447,1615,738,150,317,163,0,0,150,143,0,0,0,0,0,0
2014,1112,U,6211,11696,22869,43412,58279,73659,85816,106300,109616,111321,126283,121247,117144,114218,99384,92915,92101,80221,62666,58675,59724,50489,35788,29099,21298,17318,10790,7690,3307,1630,1214,0,245,233,441,0,0,0,0,0,0,5846,10320,21187,38520,48060,55511,61787,72094,68558,66613,70387,61041,49606,40213,28516,22812,21387,14351,10597,7311,9763,6643,3539,4296,2009,1478,635,1068,220,233,243,0,0,0,0,0,0,0,0,0,0,365,688,1345,4280,9391,14945,17899,28361,34279,33576,46407,49867,51114,56095,54501,49788,48465,43606,29414,28494,26799,23536,15141,11718,9443,5280,3385,2350,1102,233,486,0,0,0,220,0,0,0,0,0,0,0,688,336,611,829,2669,6130,4979,5810,8977,7418,8172,12402,13855,12318,14820,16730,16559,16991,17246,16845,15185,12781,10351,6028,6758,4443,2990,1102,233,243,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,866,775,1795,1208,1501,3184,3041,2868,3330,3449,3496,3289,3749,3828,3227,2753,2148,2612,2323,1693,854,661,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,194,359,863,667,838,1014,1181,2165,2070,2208,2375,1875,2489,1898,1573,586,1206,1478,635,427,220,233,243,0,0,233,220,0,0,0,0,0,0
2014,1112,R,5220,10450,34404,62979,95189,124870,132185,143174,153377,144208,143757,138127,124472,115365,118898,102378,87656,96521,69711,61980,57143,53552,53587,37232,24390,18859,12953,10965,1895,2477,0,0,0,0,0,0,0,0,0,0,0,5220,9869,29817,56407,72302,94173,80527,84663,82411,65679,58412,44147,35853,28755,23361,17789,13780,10054,8561,7072,7249,5614,5186,1752,903,1380,1439,1430,474,495,0,0,0,0,0,0,0,0,0,0,0,0,581,4587,5476,21326,26015,43049,44770,56085,59968,59811,68562,63927,55777,55091,45743,39043,37000,25275,19135,14925,13388,10804,9198,4517,5980,959,4291,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,1560,4162,8610,11968,11828,13921,19587,15719,17927,25290,28591,30133,24498,33782,20791,24958,25160,22889,23336,17083,9937,5980,5277,2384,474,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,1773,2671,3926,4897,7023,3721,3464,6974,6535,8038,8043,13045,5408,6397,6478,9507,3942,4517,4140,1439,1430,474,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,714,1049,2676,3044,2079,4881,2178,2297,7641,2038,5408,3412,5182,4754,5256,4517,1380,3838,1430,0,495,0,0,0,0,0,0,0,0,0,0,0
2014,1118,T,2491,9140,21572,36358,54667,67935,76502,79075,80472,89565,97074,99582,99072,94050,87470,87105,78586,68896,64014,51018,46610,44443,32711,24745,18735,13300,8656,6506,2656,1704,477,239,0,226,0,0,0,0,0,0,0,2491,8603,19563,31633,45963,52308,52425,53641,48884,52294,52971,49798,43230,34192,27172,22595,17847,14830,11261,8379,6673,6491,3629,2490,2047,1308,1034,827,332,119,60,120,0,113,0,0,0,0,0,0,0,0,538,2009,4324,7788,13384,19482,21480,25063,28802,33243,38295,41996,43579,43642,45760,40995,35787,32883,25335,20900,18950,14042,10583,7557,4742,3049,2205,553,532,60,0,0,0,0,0,0,0,0,0,0,0,0,0,400,840,2026,3366,3718,5178,6459,8394,8187,9962,11881,12004,12722,14005,12616,13614,12940,12623,12249,9677,7315,5668,4252,2286,1819,996,470,239,60,0,0,0,0,0,0,0,0,0,0,0,0,0,76,217,1036,177,880,1244,1755,2279,2788,3401,3164,3940,3696,3810,3403,2628,3828,4240,3681,2334,2047,1690,871,992,221,351,60,60,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,194,59,466,766,711,1023,1097,998,1489,2089,2042,1854,2853,1735,2587,2513,1683,2023,1417,1308,1415,662,553,232,60,0,0,56,0,0,0,0,0,0,0
2014,1118,U,2072,7556,16079,25802,42140,54147,59533,65534,67884,78550,90251,94276,93566,88836,83396,83001,74182,67811,60835,49762,45406,43291,32196,23862,18707,13344,7994,6297,2332,1673,540,156,0,224,0,0,0,0,0,0,0,2072,6947,14188,22887,35422,43013,43735,48850,45060,50587,54151,51805,45379,36404,28817,24204,18364,15782,12142,8897,7675,7346,3792,2746,2247,1521,1182,920,353,152,77,156,0,149,0,0,0,0,0,0,0,0,609,1892,2483,5802,9135,12472,14730,18693,22443,28535,34828,38675,41427,43168,45338,41030,37402,33019,26568,21671,20465,15765,11441,8197,5047,2920,2335,707,609,77,0,0,0,0,0,0,0,0,0,0,0,0,0,432,814,1903,1912,1879,3279,4201,6076,5892,7219,8579,9106,10036,11333,11163,12080,11351,11739,11151,9113,6734,5685,4494,2016,1981,989,456,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,95,1164,75,459,780,1072,1283,1604,2088,1614,2302,2364,2566,2106,1718,2773,2821,2794,1504,1653,1383,765,708,0,304,77,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,394,540,417,467,688,339,692,1122,1091,898,1487,1227,1548,1509,732,1438,925,899,1112,354,283,152,77,0,0,0,0,0,0,0,0,0,0
2014,1118,R,3621,13541,37099,66687,92270,111664,136118,128571,127691,132893,123707,120543,120767,115367,104539,103950,96469,73311,77384,56302,51490,48995,34656,28137,18842,13136,11043,7244,3825,1811,264,509,0,233,0,0,0,0,0,0,0,3621,13202,34759,56762,77605,81787,82956,71154,63230,59011,48366,41868,34763,25150,20280,15992,15750,10957,7556,6198,2614,3111,3014,1507,1273,515,502,500,255,0,0,0,0,0,0,0,0,0,0,0,0,0,339,2340,9615,13749,26860,44107,46154,48961,53818,51622,51990,55079,52377,45630,47492,40851,29220,32308,20145,17773,12962,7534,7286,5092,3606,3514,1748,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,917,2414,8471,10440,12302,15343,17440,17253,20767,25381,24143,23746,24855,18523,20063,19628,16205,16591,11803,9547,5602,3348,3263,1249,1020,517,264,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,584,549,2460,3069,4418,6211,7449,8768,9657,10661,9105,8870,8859,6457,8102,9851,7032,5527,3565,2833,1255,1998,1020,517,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,738,1652,1860,3221,2709,3692,4829,6058,5906,5740,8598,3874,6796,6481,5274,4271,3310,2833,2510,1748,1530,517,0,0,0,233,0,0,0,0,0,0,0
2014,1160,T,3692,9500,22871,36296,58134,68319,72678,81695,87685,90597,101490,106569,104537,92868,90048,91892,82719,74245,61302,54096,48090,41119,31796,24571,17555,13907,9229,5962,3197,1533,1144,703,148,138,66,32,0,0,0,0,110,3468,9006,20816,31077,48303,52492,52534,55948,55096,55559,59295,56835,48322,35875,30047,26345,19520,14817,10598,9012,7028,6080,4590,3385,1943,1396,1056,624,374,70,74,37,0,35,33,0,0,0,0,0,28,168,439,1897,4887,8311,13992,17332,21445,26553,27485,33037,39508,43694,44041,45558,48166,45468,40410,34156,28325,24393,17913,14760,10563,7200,5110,2929,2358,1360,348,332,185,74,35,0,0,0,0,0,0,55,56,55,158,237,1341,1661,2619,3415,4877,6237,6689,7600,9233,9680,9985,13077,12945,13825,11908,12217,11754,11440,8023,6956,5416,4432,3201,1768,884,662,332,259,74,0,0,32,0,0,0,0,28,0,0,0,95,179,175,193,717,976,1001,2038,1872,2274,2488,3227,2971,2974,3382,3006,2390,3151,3314,2707,2181,1720,1500,1090,728,238,209,111,74,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,171,183,315,431,754,1014,784,1231,1333,1812,1812,1634,2153,1764,2371,1716,1486,1274,1468,954,484,340,244,295,148,0,69,0,0,0,0,0,0,0
2014,1160,U,2552,7538,16301,23523,39882,45886,51121,60112,69014,76842,91243,100904,100582,88470,88437,91011,83474,75292,61133,54294,49889,41324,31988,25605,18569,14513,10567,6626,3597,1814,1200,827,168,104,50,48,0,0,0,0,123,2288,7366,14841,20372,34323,36933,39731,45212,48343,52919,59197,60715,51769,38750,33269,29250,22146,17077,11977,10293,7805,7079,5222,4312,2144,1827,1439,714,493,50,109,55,0,52,50,0,0,0,0,0,41,264,86,1298,2870,4783,7648,9694,12626,17398,20450,27309,33726,40555,41745,45055,49021,47343,43114,35972,30141,27672,19949,16135,11994,8897,6023,3770,2854,1725,504,491,276,112,52,0,0,0,0,0,0,41,0,86,162,210,711,1181,1642,1903,2527,2888,3384,5053,6222,6252,7680,10061,10934,12072,10169,10375,11308,10480,7574,6424,5292,4344,3820,1988,985,655,273,331,56,0,0,48,0,0,0,0,41,0,0,0,70,65,124,53,325,621,312,1115,979,1421,1423,1673,1865,2060,1893,1969,1968,2306,2436,2117,1752,1414,1382,843,867,148,302,164,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,124,273,239,431,614,300,760,816,990,1136,1045,1517,798,1379,941,1123,821,938,695,204,246,302,164,55,0,0,0,0,0,0,0,0,0
2014,1160,R,5681,13006,35061,63050,99001,121093,130092,141943,139814,128245,127943,120672,114373,104291,94188,94095,80823,71588,61750,53584,43668,40624,31343,22109,15207,12560,6301,4542,2305,903,1027,450,110,204,98,0,0,0,0,0,84,5527,11935,31901,53497,79606,89095,86634,85916,73951,62785,59549,47177,39749,28408,21766,19072,12924,9082,6932,5696,5118,3663,3101,1175,1478,441,217,433,110,113,0,0,0,0,0,0,0,0,0,0,0,0,1071,3010,9112,16211,28915,37673,46064,52113,46741,47824,53903,51501,50005,46850,46026,40760,33550,29329,23627,16335,12986,11518,7156,3274,3085,1086,1298,549,0,0,0,0,0,0,0,0,0,0,0,84,154,0,150,294,2750,2789,5221,7634,11439,15402,15222,13939,16721,18582,15909,20629,17994,18271,16531,16982,12850,13763,9082,8224,5703,4627,1847,1298,659,678,456,112,110,0,0,0,0,0,0,0,0,0,0,0,147,434,294,564,1811,1964,2888,4422,4094,4395,5253,7223,5741,5269,7159,5759,3481,5227,5439,4098,3204,2429,1763,1630,433,439,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,518,347,428,926,1560,2007,2043,2440,2627,3877,3526,3199,3797,4138,4773,3544,2350,2323,2644,1521,1081,549,113,571,337,0,204,0,0,0,0,0,0,0
2014,3800,T,2082,7669,22386,48526,81886,105335,118218,129424,124688,121154,128265,126773,121414,108363,101018,100962,89378,84037,70759,61935,60519,53395,42882,34033,24865,20275,14284,9145,5216,3051,1202,920,424,265,121,77,30,15,70,28,48,1916,7163,20138,41733,65013,74062,70265,68213,58733,52700,49279,42360,35066,27231,23056,20039,16232,13888,11069,8415,8580,7063,5702,4333,3220,2801,2075,1159,514,469,230,94,96,82,35,21,18,15,17,0,10,166,484,2097,6387,15497,27958,40997,49829,50853,48805,52738,54271,51219,44810,39466,37543,32197,28282,21621,17893,15910,14118,10563,8269,5505,4245,3150,2201,1161,607,85,134,70,20,30,36,3,0,35,28,10,0,22,130,364,1262,2921,6263,9975,12741,16320,20888,23437,26077,25874,26654,29125,26999,25709,22897,20343,19510,17784,14021,10851,7917,6553,3546,2551,1256,902,236,294,65,81,35,21,3,0,0,0,10,0,0,0,21,114,394,609,1260,2161,2952,4426,5216,6844,7904,8649,10178,9881,11343,9823,10276,10793,9123,8028,6080,4869,3322,3031,1897,1047,549,315,167,75,41,20,0,3,0,0,0,10,0,0,21,21,0,0,84,147,200,376,935,1489,2209,2543,3192,4078,4068,4815,5349,5008,5727,5307,4569,4500,3354,3354,2481,1337,1237,524,335,231,118,41,0,0,3,0,17,0,10
2014,3800,U,1472,5406,13944,30781,54491,72584,78717,88647,88093,91732,106176,109224,107278,96139,90662,94609,83498,79185,62888,53841,56530,51895,41754,30751,23789,19049,13811,8729,5165,2709,1107,733,385,281,120,32,30,30,135,0,0,1472,5161,12171,26647,44379,53664,50869,53204,47602,46420,49869,45021,37711,28394,23539,21987,17975,15605,11477,8264,9554,8032,6102,4467,3857,2884,2070,1343,549,381,177,43,110,40,30,0,30,30,34,0,0,0,197,1492,3889,8931,16780,23724,29396,32786,34510,41972,46740,48438,44556,41349,41780,35565,30972,23972,18960,17743,16196,13374,9128,6485,4667,3741,2499,1575,572,89,173,55,40,60,32,0,0,68,0,0,0,49,233,246,1062,1796,3645,5075,6685,9182,11678,13828,16255,17676,18916,23029,21740,22501,19128,17191,18219,17981,13729,10552,8021,7020,4219,2649,1282,954,310,302,0,120,30,0,0,0,0,0,0,0,0,0,0,118,344,384,837,925,1419,2369,2677,3718,4094,5175,5702,6019,7490,5890,6910,7554,6776,5995,3884,3515,2315,2508,1492,916,572,266,43,110,40,0,0,0,0,0,0,0,0,0,47,0,0,0,96,135,95,200,287,958,1156,1420,1683,2111,2199,2616,2422,2515,3460,2909,2554,2719,1911,2163,1274,746,843,229,266,173,110,40,0,0,0,0,34,0,0
2014,3800,R,2620,9551,29383,64491,106493,135509,160660,175891,168611,156563,153079,145884,136884,122423,112790,107842,95860,89411,80067,71682,65014,55034,44079,37750,26071,21570,14785,9570,5270,3423,1296,1101,461,250,122,122,30,0,0,59,97,2307,8829,26741,55306,83546,92856,91107,85314,72092,60258,48615,39463,32173,25893,22508,17930,14311,11986,10587,8597,7482,6006,5279,4181,2506,2713,2080,971,476,564,284,144,84,125,41,41,6,0,0,0,19,313,722,2598,8635,21395,38256,59556,73113,72537,66008,64830,62472,54262,45103,37326,32953,28484,25303,18842,16607,13843,11848,7584,7296,4406,3798,2523,1895,713,644,81,96,84,0,0,41,6,0,0,59,19,0,0,45,471,1441,3958,9075,15559,20009,24911,31234,33901,36825,35303,35450,35727,32798,29261,27355,24139,20965,17568,14330,11190,7801,6060,2833,2450,1228,846,162,287,126,42,41,41,6,0,0,0,19,0,0,0,39,111,440,851,1743,3646,4797,6737,7980,10264,12287,12598,15024,14139,15611,14474,14329,14443,11685,10182,8567,6386,4386,3585,2311,1189,524,365,287,42,42,41,0,6,0,0,0,19,0,0,0,39,0,0,71,161,326,589,1662,2068,3361,3836,4908,6208,6128,7251,8810,8010,8282,7926,6704,6517,4972,4612,3763,1942,1664,846,405,287,126,42,0,0,6,0,0,0,19
2014,1182,T,1325,5397,20738,53902,97107,126654,137654,145896,138398,128663,134273,124151,116530,103113,95535,95837,82806,80854,67326,57651,59928,50428,41860,34002,22959,18095,13333,7986,3997,2760,1021,717,322,297,145,102,51,0,198,102,0,1277,5142,19126,47223,76628,85972,78849,70782,59127,48109,41552,32398,25724,20599,16360,15314,11271,10511,8777,6331,7676,5326,5510,3830,2736,1674,2032,745,341,540,166,114,161,148,0,0,51,0,0,0,0,47,255,1444,6361,19256,37465,52013,63716,63919,58896,62569,56973,48139,38581,33126,27219,21038,19855,14537,11633,10155,9552,7098,5956,3934,3712,2189,1970,632,690,51,51,0,0,48,51,0,0,132,102,0,0,0,126,278,1144,3136,6418,10465,13632,19442,25793,29230,34234,32703,32839,36054,33743,30545,25912,21791,21541,17837,14207,11156,7444,5173,2763,1810,1069,496,157,216,54,99,48,51,0,0,0,0,0,0,0,0,0,79,80,373,863,1566,1953,3821,4506,6713,8958,10609,13663,12989,15343,12768,13091,14069,11501,10611,8375,5669,4291,3853,2076,831,495,536,171,54,0,48,0,0,0,0,0,0,0,0,42,40,0,0,0,69,154,262,537,1044,1720,2273,2600,3587,3764,4601,5333,4805,6487,6211,4434,4685,3176,3244,2495,1384,1123,539,111,165,54,49,0,0,0,0,66,0,0
2014,1182,U,931,3640,12404,33280,59444,82818,81131,91671,85935,80935,100531,96535,91985,80518,73641,79919,68489,70219,53100,45134,49614,44586,37368,28407,20745,17428,10862,7955,3739,2223,818,478,256,223,108,121,120,0,436,0,0,931,3539,10957,29521,47682,58592,49547,48631,40345,33336,35895,27534,22260,17097,12889,13333,9832,9484,7355,4633,6433,5638,4629,3428,2992,1376,1944,603,312,212,0,0,128,0,0,0,120,0,0,0,0,0,101,1034,3576,10857,22522,27992,37113,38846,37388,49217,48598,43767,35743,31700,30124,20841,19151,15033,11343,10820,10546,8354,6073,4688,3898,2172,2290,727,529,117,119,0,0,108,121,0,0,290,0,0,0,0,310,183,814,1705,3443,5388,6340,9455,13630,17960,21301,22001,22503,27490,27732,28543,21256,17974,18130,17437,13547,11461,6981,6191,2973,2531,1350,741,234,239,0,223,0,0,0,0,0,0,0,0,0,0,0,90,0,150,539,403,648,1665,1849,3699,4516,5574,7407,7815,10761,7193,8547,10137,7727,8354,4898,4688,3440,2973,1929,519,635,467,0,128,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,108,123,594,959,1161,975,1564,2269,2280,2263,2636,4094,3237,2484,2547,1396,2522,800,603,831,106,0,119,0,0,0,0,0,0,145,0,0
2014,1182,R,1659,6672,26458,69630,126173,162030,193178,202643,198096,184313,169233,150832,140228,127148,118160,110575,96407,90843,82615,71751,69757,55628,45591,39196,24995,18650,15420,8010,4220,3239,1179,897,369,356,175,88,0,0,0,188,0,1571,6305,24732,60725,98966,108069,107634,93963,80499,65334,47414,37097,29068,24324,19947,17148,12638,11475,10305,8244,8861,5048,6243,4203,2500,1923,2107,858,367,833,295,199,184,267,0,0,0,0,0,0,0,87,367,1725,8485,25738,49525,75611,91557,92449,83974,76403,65065,52361,41600,34599,24529,21226,20516,14004,11958,9521,8668,6054,5847,3240,3557,2203,1716,550,833,0,0,0,0,0,0,0,0,0,188,0,0,0,0,351,1399,4291,9340,15778,21930,31087,38395,40119,46721,44087,43521,43984,39454,32425,30915,26091,24792,18193,14756,10873,7869,4326,2586,1240,826,278,98,199,92,0,88,88,0,0,0,0,0,0,0,0,0,70,145,593,1203,2889,3475,6056,7072,9623,13682,15813,19454,17904,19646,18760,18210,17816,14859,12486,11604,6573,4999,4597,2193,1101,370,589,299,0,0,88,0,0,0,0,0,0,0,0,0,70,0,0,0,142,328,442,966,1479,2455,3455,4280,5460,5185,6781,8631,7248,8767,8859,6054,6670,4814,3845,3927,2003,1376,925,196,199,92,89,0,0,0,0,0,0,0
2014,1126,T,0,0,490,5560,18033,53497,129025,203893,156534,141902,132791,146106,127151,117253,111531,123552,115545,108246,104588,88996,81771,92637,80466,59198,50041,40152,27642,22851,17910,10519,4846,2941,1640,1065,0,0,0,0,0,0,0,0,0,490,5560,18033,53006,69653,90886,57968,42218,30154,28342,19888,15829,16764,12124,12543,9918,12611,8046,6503,8987,6554,6763,5597,8034,6298,2539,1734,1052,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,47684,80528,53928,48827,42356,44381,34637,27838,20339,25798,18036,19552,16073,12923,12077,13481,12015,7070,7243,2903,2799,3990,1151,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10519,27520,36154,37086,36454,44161,38659,37333,32632,41778,37116,27203,28676,22432,17023,21431,16020,10611,7901,9510,3849,5078,3156,3945,646,796,410,355,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,4960,8483,13771,19350,22850,25251,25923,26374,25020,27193,29470,26206,24870,22321,25579,20754,13845,12510,6930,4549,5078,5245,2367,646,858,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4477,6372,8715,10331,15423,18833,20657,22103,21022,20726,23846,23159,25123,20909,16790,12775,10147,6166,6624,2367,3230,1287,1230,355,0,0,0,0,0,0,0
2014,1126,U,0,0,0,6039,13472,45863,122771,164758,128779,126675,115797,122555,102987,107448,93897,104740,96635,103307,84074,64402,73727,83969,73629,47904,38396,30612,26748,23556,12586,7547,5168,851,1914,2346,0,0,0,0,0,0,0,0,0,0,6039,13472,45863,69903,80424,55050,39775,32538,29726,19053,17285,13414,9947,13230,11339,9701,8689,6032,6107,6403,4657,5485,6445,6114,5319,1259,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44057,59201,40305,45828,33016,35984,31926,25694,17388,19310,16106,16378,11857,7667,11394,12214,12005,6653,4114,806,4585,3799,629,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7636,19548,28017,30696,30624,34420,24717,35504,28318,40960,33937,25827,26408,17378,17426,22901,13605,9315,5485,8861,4585,4559,1259,2322,738,851,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,5585,5407,10376,17704,17731,20597,20088,22853,21065,18982,28346,22635,18912,16756,24427,18407,9980,9599,4834,3057,5319,5664,1742,738,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,4694,6694,8876,11923,13458,14380,21417,13473,11756,22118,18321,23209,17299,13713,9667,8407,4559,3776,1161,3691,0,1914,782,0,0,0,0,0,0,0
2014,1126,R,0,0,872,5184,21373,58501,133153,230305,175896,153089,145442,163250,145677,125407,125933,138327,131234,112284,121901,111419,88586,99810,86172,69555,60798,48306,28396,22207,22715,12981,4595,4529,1434,0,0,0,0,0,0,0,0,0,0,872,5184,21373,57688,69488,97946,60003,44013,28379,27335,20529,14618,19499,13833,11974,8756,15066,7459,6903,11371,6680,8694,5700,9393,6454,0,2163,481,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,50078,94921,63432,51030,49308,50494,36715,29621,22749,30893,19637,22148,19632,17715,12655,14529,12024,7452,10133,4696,1291,4164,1622,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12422,32901,41831,41780,40795,51253,49349,38853,36155,42420,39753,28329,30589,27039,16682,20215,18036,11799,10133,10064,3227,5552,4867,5288,574,755,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,4538,10629,16266,20575,26576,28820,30775,29249,28127,34006,30389,29220,30302,27036,26532,22712,17389,15199,8722,5808,4858,4867,2885,574,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6385,7593,10265,11541,18281,23055,25864,22663,27394,28904,25310,27164,26720,24220,19633,15431,11617,7634,9194,3365,2872,2265,717,0,0,0,0,0,0,0,0
2014,1183,T,2207,8551,16395,37184,61854,94726,101382,115974,120942,111896,118517,123780,113163,100180,92489,90490,85852,81442,60402,57432,50876,44463,34492,22357,20214,13595,11770,7618,2956,1759,983,814,169,615,0,0,0,0,135,0,0,2023,8154,14109,30677,46846,61425,56767,58745,57355,48822,46511,40544,32593,25883,23099,16617,17280,12973,8184,9881,7132,6957,3879,2694,3567,2940,1287,1309,0,533,328,0,0,0,0,0,0,0,135,0,0,184,397,2095,6508,13638,30195,39000,45333,50229,45934,48269,54539,51307,43528,36413,36456,30797,29528,21479,16092,13313,13068,7427,4716,4586,1837,4414,2034,328,0,164,326,0,154,0,0,0,0,0,0,0,0,0,191,0,1369,2934,5304,10777,11658,15012,19897,23006,21827,24032,24914,28028,26204,26998,20673,20596,19019,15272,14327,9415,7304,5512,3494,2410,1150,906,328,326,0,307,0,0,0,0,0,0,0,0,0,0,0,0,173,311,840,1335,1792,3374,4506,5876,5459,5864,5901,8504,8955,7089,8325,8559,6789,6017,3186,3907,2021,1655,1127,1150,160,0,163,169,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,364,336,466,1186,1560,1278,2199,3488,3067,2987,2977,2540,2853,2377,2842,2345,849,1286,920,739,328,160,164,0,0,0,0,0,0,0,0,0,0
